,text,type
3159,and of the glory of the prophet zarathustra created by ahura mazda a of assad yamaha making the world prosperous and the mountain called sushi arena created by ahura mazda of holy splendour or of holy felicity for the worship etc of all these let the qatar the officiating priest proclaim before me the excellence of the sacred verses of data chi vary a of the lofty and majestic sky of the heaven righteous people bright and all comfortable a of zama yamaha of good creation of these places and cities of the mountain named ush id arena created by ahura mazda of all the mountains created by ahura mazda of holy felicity and full happiness of the kay ani an glory created by ahura mazda and the unconsumed!,khordeh_avesta
3160,glory created by him a the efficacious holy and beneficent?,khordeh_avesta
3161,mantra the anti demonic law the law of zarathustra the old custom of long ages and the good mazda worshipping religion of the devotion to the prosperity bringing mantra holding in mind of the religion!,khordeh_avesta
3162,of mazda worship knowledge of the prosperity bringing mantra innate wisdom given by ahura mazda and wisdom acquired through the ears i.e.,khordeh_avesta
3163,learnt given by ahura mazda.,khordeh_avesta
3164,for the praise etc of all these let the qatar proclaim before me the excellence of the verses of data chi vairy6.,khordeh_avesta
3165,a for the worship of the boundless natural lights of the shining heaven earthman natural?,khordeh_avesta
3166,ham is ta gan the china bridge?,khordeh_avesta
3167,related by ahura mazda a the navel?,khordeh_avesta
3168,of waters which is the ?exalted?,khordeh_avesta
3169,lord and the waters created by ahura mazda a of haoma giving the strength of righteousness a the pious and good!,khordeh_avesta
3170,benediction the powerful?,khordeh_avesta
3171,damn parana i.e.,khordeh_avesta
3172,the symbol of wisdom and of all the holy ya zat as pertaining to the spiritual and material world and of the powerful and triumphant fra vas his of the righteous people the fra vas his of the poryotkaeshas the fra vas his of the next of the kin for a their praise propitiation and glorification let the qatar proclaim before me data chi vary i.e.,khordeh_avesta
3173,the excellence of the sacred verses of data chi vary let the rasp who is righteous and learned aha rates a shat chit pacha the excellence of these verses a 4proclaim a i praise remember or invoke the good heroic and the beneficent fra vas his of the righteous people!,khordeh_avesta
3174,and i sing their go we worship those fra vas his belonging to the house to the street to the town belonging to the province and the highest priests a first!,khordeh_avesta
3175,among all!,khordeh_avesta
3176,these fra vas his we worship here?,khordeh_avesta
3177,that fravashi!,khordeh_avesta
3178,of the creator ahura mazda which is of high degree or excellence fairest 7courage giving wisest practising good deeds of the highest degree?!,khordeh_avesta
3179,and supreme?,khordeh_avesta
3180,in holiness i.e.,khordeh_avesta
3181,best.,khordeh_avesta
3182,a we worship the good heroic and beneficent fra vas his of the righteous people.,khordeh_avesta
3183,we worship the fra vas his of the holy immortals the rulers effective glance exalted coming for help the mighty acting according to the laws of ahura mazda who are immortal and righteous.,khordeh_avesta
3184,a here we worship the life conscience intelligence soul and fra vas hi of righteous men and women of the 4poryotkaeshas and of the first acceptors of the religion who fought with success for righteousness.,khordeh_avesta
3185,we worship!,khordeh_avesta
3186,the soul of the 8bull of good creation i.e.,khordeh_avesta
3187,of gavyodad.,khordeh_avesta
3188,a we worship the fra vas hi of the righteous gayomard.,khordeh_avesta
3189,we worship here the holiness of the holy pittman zarathustra and his fravashi.,khordeh_avesta
3190,we worship the fra vas hi of the righteous?,khordeh_avesta
3191,kava vishtaspa.,khordeh_avesta
3192,we worship the fra vas hi of the righteous sat vista the a a a eldest son of the prophet zarathustra who fought with triumph for righteousness.,khordeh_avesta
3193,a here we worship the life conscience intelligence soul and the fra vas hi of the righteous men and women amongst the ~knabanazdishtas who fought with triumph?,khordeh_avesta
3194,for righteousness along withal holy fravashis?,khordeh_avesta
3195,of the righteous men who are departed of the righteous living men and of the progressive?,khordeh_avesta
3196,saoshyants who will be born hereafter?!.,khordeh_avesta
3197,a we worship here these souls of the departed ones who belong to the fra vas his of the holy ones here!,khordeh_avesta
3198,in this?,khordeh_avesta
3199,house we worship those fra vas his of the righteous men and women amongst all the departed next of kin teachers disciples men or women a we worship~ the fra vas his of righteous teachers amongst all teachers we worship the fra vas his of righteous disciples amongst all disciples we worship the fra vas his of righteous men amongst all men.,khordeh_avesta
3200,we worship the fra vas his of righteous women amongst all!,khordeh_avesta
3201,women a we worship the fra vas his of all holy young ones doing pious deeds we worship the fra vas his of the righteous people among those who inhabited in this land and outside the land i.e.,khordeh_avesta
3202,in other countries a we worship the fra vas his of righteous!,khordeh_avesta
3203,men and women we worship all the excellent heroic and beneficent fra vas his to the victorious sao sh yan a a a a of the righteous people which are from gayomard up to a may this khshnuman i.e.,khordeh_avesta
3204,the ceremonial propitiation performed with my good thought good word and good deed reach the holy fravashis!,khordeh_avesta
3205,i.e.,khordeh_avesta
3206,may this work of invoking the holy fra vas his be completed properly!,khordeh_avesta
3207,may the glory of the good mazda worshipping religion be current in all the seven regions of the earth!,khordeh_avesta
3208,may the victory and happiness attain to the people of this city!,khordeh_avesta
3209,and may their souls be pleased may the pleasure of this ceremony reach the holy fravashis!,khordeh_avesta
3210,and may it be approved in presence of the creator ahura mazda!,khordeh_avesta
3211,may we acquire happiness and peace of life!,khordeh_avesta
3212,may the soul of so and so departed person be remembered here!,khordeh_avesta
3213,may the holy fra vas hi of zarathustra pittman and his revered soul be remembered here!,khordeh_avesta
3214,may the revered soul of sat vista the son of the prophet zarathustra be remembered here!,khordeh_avesta
3215,may the revered soul of king gust a spa the son of king lohraspa be remembered here!,khordeh_avesta
3216,may the revered souls of all these viz jamaica hub ardaeviraf of holy fra vas hi a dar bad mar es pand mobed shaper mobed sheheriar mobed hormazdiar read radar mobed neryosang naval be remembered here!,khordeh_avesta
3217,may the soul of so and so departed person be remembered here!,khordeh_avesta
3218,may all the holy fra vas his be remembered here!,khordeh_avesta
3219,may the share of meritorious deeds reach so and so who orders the performance of this ceremony!,khordeh_avesta
3220,may the souls of the mother father ancestors children relatives etc be remembered here!,khordeh_avesta
3221,may the revered soul of so and so person be remembered here!,khordeh_avesta
3222,the work of the ceremony is performed by the order of so and so hence may the share of meritorious deeds reach him!,khordeh_avesta
3223,may the orderer of that ceremonial work be cooperator in the meritorious deeds of all the faithful ones in the seven regions of the earth!,khordeh_avesta
3224,may the day of the ceremony of this soul be happy to the order of that ceremony!,khordeh_avesta
3225,to the gay so and so we worship all the fra vas his of the righteous people.,khordeh_avesta
3226,we worship the good heroic and beneficent fra vas his of the righteous people.,khordeh_avesta
3227,we worship all the holy yazatas.,khordeh_avesta
3228,a may these!,khordeh_avesta
3229,virtues mentioned which are the satisfaction of the righteous people their blessings guileless nature and thanksgiving come in to this house!,khordeh_avesta
3230,now for this village may there arise!,khordeh_avesta
3231,and happiness?,khordeh_avesta
3232,may there be long enduring predominance or excellence of this religion?,khordeh_avesta
3233,of ahura revealed by zarathustra a now from this clan!,khordeh_avesta
3234,may there arise always?,khordeh_avesta
3235,cattle?!,khordeh_avesta
3236,righteousness power of holy man and the law of ahura.,khordeh_avesta
3237,a of righteousness sovereignty prosperity glory a a may the good heroic and beneficent fra vas his of the righteous people bringing with them the means of holiness as wide as the earth as extensive as river and as exalted as the sun come in this abode for the fulfilment of desires of better men for withstanding wicked men and for the greater increase of wealth and fame may the fra vas his come in this abode!,khordeh_avesta
3238,a in this house may obedience smite disobedience!,khordeh_avesta
3239,may peace smite discord!,khordeh_avesta
3240,may generosity smite nigardlines or avarice for wealth!,khordeh_avesta
3241,: may reverence smite pride!,khordeh_avesta
3242,may truth the true spoken word smite the word false spoken falsehood distorting truth!,khordeh_avesta
3243,a so that in this abode through the ho lys ra os ha yamaha the bountiful immortals ameshaspands desire eagerly or expect eagerly good kansas and invocations good yazishna and invocation good gift health giving gift and friendly offering.,khordeh_avesta
3244,may this clan protect itself for a long time!,khordeh_avesta
3245,a may the glory?,khordeh_avesta
3246,giving comfort and ease happiness offspring and innate wisdom never leave this house!!,khordeh_avesta
3247,may the long!,khordeh_avesta
3248,friendship of ashishvangh which gives comfort and ease!,khordeh_avesta
3249,never leave?,khordeh_avesta
3250,this house!!,khordeh_avesta
3251,in order to live for a long time health of the body is necessary.,khordeh_avesta
3252,may the glory remain permanent?,khordeh_avesta
3253,in association with righteousness!,khordeh_avesta
3254,may all these!,khordeh_avesta
3255,heavenly ya zat as and the ya zat as of this world and the seven a mesh as pand come to this excellent votive offering!,khordeh_avesta
